S.No,BrandName,Product ID,Product Name,Brand Desc,Product Size,Currancy,MRP,SellPrice,Discount,Category
665,allen solly,ALLEN SOLLY199,ALLEN SOLLY199 - Westernwear-Women,printed viscose regular neck womens dress - yellow,"Size:Large,Medium,Small",Rs.,1999,1499,25% off,Westernwear-Women
666,allen solly,ALLEN SOLLY200,ALLEN SOLLY200 - Westernwear-Women,solid polyester round neck womens top - mid blue,"Size:Large,Small",Rs.,999,599,40% off,Westernwear-Women
667,allen solly,ALLEN SOLLY201,ALLEN SOLLY201 - Westernwear-Women,printed rayon round neck womens top - cream,"Size:Large,Medium,Small,X-Large",Rs.,1699,1019,40% off,Westernwear-Women
668,allen solly,ALLEN SOLLY202,ALLEN SOLLY202 - Westernwear-Women,printed v-neck cotton womens sheath dress - yellow,"Size:Large,X-Large",Rs.,8.9,2499,10% off,Westernwear-Women
669,allen solly,ALLEN SOLLY203,ALLEN SOLLY203 - Westernwear-Women,printed cotton regular fit womens trousers - multi,"Size:26,28,30,32,34,36",Rs.,1599,959,40% off,Westernwear-Women
670,allen solly,ALLEN SOLLY204,ALLEN SOLLY204 - Westernwear-Women,solid polyester regular fit womens blazer - black,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",Rs.,3999,3199,20% off,Westernwear-Women
671,allen solly,ALLEN SOLLY205,ALLEN SOLLY205 - Westernwear-Women,womens collared printed shirt tunic - peach,Size:Large,Rs.,1799,1079,40% off,Westernwear-Women
672,allen solly,ALLEN SOLLY206,ALLEN SOLLY206 - Westernwear-Women,womens skinny fit mild distressed jeans - navy,Size:26,Rs.,2199,1319,40% off,Westernwear-Women
673,allen solly,ALLEN SOLLY207,ALLEN SOLLY207 - Westernwear-Women,solid round neck rayon womens a line dress - green,Size:Medium,Rs.,8.9,1899,10% off,Westernwear-Women
674,allen solly,ALLEN SOLLY208,ALLEN SOLLY208 - Westernwear-Women,printed cotton regular neck womens dress - navy,"Size:Medium,X-Small",Rs.,2299,1379,40% off,Westernwear-Women
675,allen solly,ALLEN SOLLY209,ALLEN SOLLY209 - Westernwear-Women,solid polyester round neck womens top - maroon,Size:XX-Large,Rs.,1699,1019,40% off,Westernwear-Women
676,allen solly,ALLEN SOLLY210,ALLEN SOLLY210 - Westernwear-Women,textured polyester round neck womens regular top - maroon,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",Rs.,1899,1139,40% off,Westernwear-Women
677,allen solly,ALLEN SOLLY211,ALLEN SOLLY211 - Westernwear-Women,womens lapel collar solid formal blazer - grey,"Size:X-Large,XX-Large",Rs.,3799,3039,20% off,Westernwear-Women
678,allen solly,ALLEN SOLLY212,ALLEN SOLLY212 - Westernwear-Women,regular fit full length polyester cotton womens jeans - mid blue,Size:30,Rs.,2499,1499,40% off,Westernwear-Women
679,allen solly,ALLEN SOLLY213,ALLEN SOLLY213 - Westernwear-Women,printed cotton round neck womens t-shirt - multi,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",Rs.,999,599,40% off,Westernwear-Women
680,allen solly,ALLEN SOLLY214,ALLEN SOLLY214 - Westernwear-Women,womens reusable protective face mask - pack of 4 - multi,Nan,Rs.,.9,499,10% off,Westernwear-Women
681,allen solly,ALLEN SOLLY215,ALLEN SOLLY215 - Westernwear-Women,womens round neck solid flared dress - pink,Size:X-Small,Rs.,2799,1679,40% off,Westernwear-Women
682,allen solly,ALLEN SOLLY216,ALLEN SOLLY216 - Westernwear-Women,solid polyester round neck womens top - light blue,"Size:Medium,XX-Large",Rs.,1699,1019,40% off,Westernwear-Women
683,allen solly,ALLEN SOLLY217,ALLEN SOLLY217 - Westernwear-Women,solid polyester regular fit womens trousers - black,"Size:26,28,30,32,34,36",Rs.,1999,1199,40% off,Westernwear-Women
684,allen solly,ALLEN SOLLY218,ALLEN SOLLY218 - Westernwear-Women,regular fit full length polyester cotton womens jeans - ltgrey,Size:26,Rs.,1999,1199,40% off,Westernwear-Women
685,allen solly,ALLEN SOLLY219,ALLEN SOLLY219 - Westernwear-Women,solid viscose womens top - black,Size:XX-Large,Rs.,1999,1199,40% off,Westernwear-Women
686,allen solly,ALLEN SOLLY220,ALLEN SOLLY220 - Westernwear-Women,solid viscose boat neck womens knit top - navy,"Size:Small,X-Large",Rs.,1799,1079,40% off,Westernwear-Women
687,allen solly,ALLEN SOLLY221,ALLEN SOLLY221 - Westernwear-Women,printed polyester v neck womens dress - pink,Size:Small,Rs.,2699,1619,40% off,Westernwear-Women
688,allen solly,ALLEN SOLLY222,ALLEN SOLLY222 - Westernwear-Women,solid polyester womens top - red,Size:Small,Rs.,1699,1019,40% off,Westernwear-Women
689,allen solly,ALLEN SOLLY223,ALLEN SOLLY223 - Westernwear-Women,regular fit regular length womens jeans - mid blue,Size:34,Rs.,2499,1499,40% off,Westernwear-Women
690,allen solly,ALLEN SOLLY224,ALLEN SOLLY224 - Westernwear-Women,solid cotton regular neck womens top - green,"Size:Large,Medium,Small",Rs.,1499,999,33% off,Westernwear-Women
691,allen solly,ALLEN SOLLY225,ALLEN SOLLY225 - Westernwear-Women,solid polyester round neck womens top - green,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",Rs.,1999,1599,20% off,Westernwear-Women
692,allen solly,ALLEN SOLLY226,ALLEN SOLLY226 - Westernwear-Women,checks polyester regular neck womens t-shirt - olive,"Size:Large,Medium,Small,X-Large",Rs.,1699,1499,12% off,Westernwear-Women
693,allen solly,ALLEN SOLLY227,ALLEN SOLLY227 - Westernwear-Women,printed cotton regular fit womens trousers - multi,"Size:26,28,30,32,34,36",Rs.,1599,959,40% off,Westernwear-Women
694,allen solly,ALLEN SOLLY228,ALLEN SOLLY228 - Westernwear-Women,printed viscose v neck womens top - white,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",Rs.,1699,1019,40% off,Westernwear-Women
695,allen solly,ALLEN SOLLY229,ALLEN SOLLY229 - Westernwear-Women,solid regular fit cotton womens casual trousers - mid blue,"Size:26,28,30,32,34,36",Rs.,1599,1279,20% off,Westernwear-Women
696,allen solly,ALLEN SOLLY230,ALLEN SOLLY230 - Westernwear-Women,solid v-neck polyester womens sheath dress - olive,"Size:X-Small,XXX-Large",Rs.,2999,1799,40% off,Westernwear-Women
697,allen solly,ALLEN SOLLY231,ALLEN SOLLY231 - Westernwear-Women,solid cotton round neck womens regular fit top - white,Size:X-Small,Rs.,2499,1499,40% off,Westernwear-Women
698,allen solly,ALLEN SOLLY232,ALLEN SOLLY232 - Westernwear-Women,regular fit regular length cotton blend womens jeans - navy,Size:26,Rs.,2299,1379,40% off,Westernwear-Women
699,allen solly,ALLEN SOLLY233,ALLEN SOLLY233 - Westernwear-Women,solid polyester womens casual jacket - grey,"Size:X-Large,XX-Large",Rs.,5499,3299,40% off,Westernwear-Women
700,allen solly,ALLEN SOLLY234,ALLEN SOLLY234 - Westernwear-Women,solid viscose round neck womens top - peach,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",Rs.,1899,1139,40% off,Westernwear-Women
701,allen solly,ALLEN SOLLY235,ALLEN SOLLY235 - Westernwear-Women,stripes viscose v neck womens top - light blue,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",Rs.,1899,1139,40% off,Westernwear-Women
702,allen solly,ALLEN SOLLY236,ALLEN SOLLY236 - Lingerie&Nightwear-Women,cotton regular fit womens activewear t-shirt - pink,"Size:Large,Medium,Small,X-Large",Rs.,.9,799,10% off,Lingerie&Nightwear-Women
703,allen solly,ALLEN SOLLY237,ALLEN SOLLY237 - Lingerie&Nightwear-Women,cotton regular fit womens activewear t-shirt - green,"Size:Large,Medium,Small,X-Large",Rs.,.9,799,10% off,Lingerie&Nightwear-Women
704,allen solly,ALLEN SOLLY238,ALLEN SOLLY238 - Lingerie&Nightwear-Women,cotton regular fit womens activewear t-shirt - blue,"Size:Large,Medium,Small,X-Large",Rs.,.9,799,10% off,Lingerie&Nightwear-Women
705,allen solly,ALLEN SOLLY239,ALLEN SOLLY239 - Lingerie&Nightwear-Women,cotton regular fit womens activewear t-shirt - navy,"Size:Large,Medium,Small",Rs.,.9,799,10% off,Lingerie&Nightwear-Women
706,allen solly tribe,ALLEN SOLLY TRIBE1,ALLEN SOLLY TRIBE1 - Westernwear-Women,solid cotton round neck womens active wear t-shirt - grey,"Size:Large,Medium,Small,X-Large",Rs.,.9,899,10% off,Westernwear-Women
707,allen solly tribe,ALLEN SOLLY TRIBE2,ALLEN SOLLY TRIBE2 - Westernwear-Women,solid cotton round neck womens active wear t-shirt - grey,"Size:Large,Medium,Small,X-Large",Rs.,8.9,999,10% off,Westernwear-Women
708,allen solly tribe,ALLEN SOLLY TRIBE3,ALLEN SOLLY TRIBE3 - Westernwear-Women,solid cotton round neck womens tank top - black,"Size:Large,Medium,Small,X-Large",Rs.,.9,899,10% off,Westernwear-Women
709,allen solly tribe,ALLEN SOLLY TRIBE4,ALLEN SOLLY TRIBE4 - Westernwear-Women,regular fit regular length cotton womens leggings - ltgrey,"Size:28,30,32,34",Rs.,8.9,1299,10% off,Westernwear-Women
710,allen solly tribe,ALLEN SOLLY TRIBE5,ALLEN SOLLY TRIBE5 - Westernwear-Women,solid regular fit polyester cotton womens active wear shorts - pink,"Size:28,30,32,34,36",Rs.,8.9,1299,10% off,Westernwear-Women
711,allen solly tribe,ALLEN SOLLY TRIBE6,ALLEN SOLLY TRIBE6 - Westernwear-Women,solid regular fit polyester cotton womens trousers - navy,"Size:28,30,32,34,36",Rs.,8.9,1799,10% off,Westernwear-Women
712,allen solly tribe,ALLEN SOLLY TRIBE7,ALLEN SOLLY TRIBE7 - Westernwear-Women,solid regular fit polyester cotton womens active wear shorts - black,"Size:28,30,32,34,36",Rs.,8.9,1299,10% off,Westernwear-Women
713,allen solly tribe,ALLEN SOLLY TRIBE8,ALLEN SOLLY TRIBE8 - Westernwear-Women,solid regular fit polyester cotton womens trousers - red,"Size:30,32,34,36",Rs.,8.9,1799,10% off,Westernwear-Women
714,allen solly tribe,ALLEN SOLLY TRIBE9,ALLEN SOLLY TRIBE9 - Westernwear-Women,regular fit regular length cotton womens leggings - pink,"Size:30,32,34",Rs.,8.9,1299,10% off,Westernwear-Women
715,allen solly tribe,ALLEN SOLLY TRIBE10,ALLEN SOLLY TRIBE10 - Westernwear-Women,solid cotton round neck womens tank top - navy,"Size:Large,Medium,Small,X-Large",Rs.,.9,899,10% off,Westernwear-Women
716,allen solly tribe,ALLEN SOLLY TRIBE11,ALLEN SOLLY TRIBE11 - Westernwear-Women,solid regular fit polyester cotton womens trousers - olive,"Size:28,30,32,34,36",Rs.,8.9,1799,10% off,Westernwear-Women
717,allen solly tribe,ALLEN SOLLY TRIBE12,ALLEN SOLLY TRIBE12 - Westernwear-Women,regular fit regular length cotton womens leggings - pink,"Size:30,32,34",Rs.,8.9,1299,10% off,Westernwear-Women
718,allen solly tribe,ALLEN SOLLY TRIBE13,ALLEN SOLLY TRIBE13 - Westernwear-Women,regular fit regular length cotton womens leggings - ltgrey,"Size:28,30,32,34",Rs.,8.9,1299,10% off,Westernwear-Women
719,allen solly tribe,ALLEN SOLLY TRIBE14,ALLEN SOLLY TRIBE14 - Westernwear-Women,regular fit regular length cotton womens leggings - navy,"Size:28,30,32,34",Rs.,8.9,1299,10% off,Westernwear-Women
720,allen solly tribe,ALLEN SOLLY TRIBE15,ALLEN SOLLY TRIBE15 - Westernwear-Women,solid cotton round neck womens active wear t-shirt - black,"Size:Large,Medium,Small,X-Large",Rs.,8.9,999,10% off,Westernwear-Women
721,altlife,ALTLIFE1,ALTLIFE1 - Westernwear-Women,printed skinny fit cotton blend womens active wear track pants - grey,"Size:28,30,32,34,36",Rs.,999,499,50% off,Westernwear-Women
722,altlife,ALTLIFE2,ALTLIFE2 - Westernwear-Women,solid polyester blend ankle length womens tights - misty lilac,"Size:28,30,32,34,36",Rs.,1299,649,50% off,Westernwear-Women
723,altlife,ALTLIFE3,ALTLIFE3 - Westernwear-Women,printed polyester blend regular neck womens t-shirt - purple,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",Rs.,599,299,50% off,Westernwear-Women
724,altlife,ALTLIFE4,ALTLIFE4 - Westernwear-Women,solid cotton full length womens joggers - black,"Size:28,30,32,34,36",Rs.,999,499,50% off,Westernwear-Women
725,altlife,ALTLIFE5,ALTLIFE5 - Westernwear-Women,patch work cotton regular neck womens top and shorts - lilac,"Size:Large,Medium,Small,X-Large,XX-Large",Rs.,1299,649,50% off,Westernwear-Women
726,altlife,ALTLIFE6,ALTLIFE6 - Westernwear-Women,printed polyester blend regular neck womens t-shirt - old rose,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",Rs.,799,399,50% off,Westernwear-Women
727,altlife,ALTLIFE7,ALTLIFE7 - Westernwear-Women,printed cotton stretch full length womens joggers - black,"Size:28,30,32,34,36",Rs.,1299,649,50% off,Westernwear-Women
728,altlife,ALTLIFE8,ALTLIFE8 - Westernwear-Women,solid polyester blend ankle length womens tights - black,"Size:28,30,32,34,36",Rs.,1299,649,50% off,Westernwear-Women
729,altlife,ALTLIFE9,ALTLIFE9 - Westernwear-Women,printed cotton round neck womens active wear t-shirt - black,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",Rs.,399,199,50% off,Westernwear-Women
730,altlife,ALTLIFE10,ALTLIFE10 - Westernwear-Women,printed cotton regular neck womens t-shirt - wine,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",Rs.,499,249,50% off,Westernwear-Women
731,altlife,ALTLIFE11,ALTLIFE11 - Westernwear-Women,regular fit thigh length cotton womens active wear shorts - black,"Size:28,30,32,34,36",Rs.,499,249,50% off,Westernwear-Women
732,altlife,ALTLIFE12,ALTLIFE12 - Westernwear-Women,solid polyester blend ankle length womens tights - dark grey,"Size:28,30,32,34,36",Rs.,1299,649,50% off,Westernwear-Women
733,altlife,ALTLIFE13,ALTLIFE13 - Westernwear-Women,solid cotton full length womens joggers - lilac,"Size:28,30,32,34,36",Rs.,999,499,50% off,Westernwear-Women
734,altlife,ALTLIFE14,ALTLIFE14 - Westernwear-Women,printed polyester blend regular neck womens t-shirt - aqua,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",Rs.,599,299,50% off,Westernwear-Women
735,altlife,ALTLIFE15,ALTLIFE15 - Westernwear-Women,printed cotton round neck womens active wear t-shirt - black,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",Rs.,399,199,50% off,Westernwear-Women
736,altlife,ALTLIFE16,ALTLIFE16 - Westernwear-Women,printed regular viscose blend womens active wear t-shirt - anthra melange,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",Rs.,599,299,50% off,Westernwear-Women
737,altlife,ALTLIFE17,ALTLIFE17 - Westernwear-Women,printed cotton round neck womens active wear t-shirt - ocean,"Size:Large,Medium,Small,X-Large,X-Small",Rs.,399,199,50% off,Westernwear-Women
738,altlife,ALTLIFE18,ALTLIFE18 - Westernwear-Women,printed cotton regular neck womens t-shirt - lime green,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",Rs.,499,249,50% off,Westernwear-Women
739,altlife,ALTLIFE19,ALTLIFE19 - Westernwear-Women,regular fit thigh length cotton womens active wear shorts - yellow,"Size:28,30,32,34,36",Rs.,499,249,50% off,Westernwear-Women
740,altlife,ALTLIFE20,ALTLIFE20 - Westernwear-Women,solid skinny fit cotton blend womens active wear tights - blush,"Size:28,30,32,34,36",Rs.,999,499,50% off,Westernwear-Women
741,altlife,ALTLIFE21,ALTLIFE21 - Westernwear-Women,printed cotton regular neck womens regular dress - black,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",Rs.,999,499,50% off,Westernwear-Women
742,altlife,ALTLIFE22,ALTLIFE22 - Westernwear-Women,solid cotton round neck womens active wear t-shirt - black,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",Rs.,399,199,50% off,Westernwear-Women
743,altlife,ALTLIFE23,ALTLIFE23 - Westernwear-Women,printed cotton regular neck womens t-shirt - lime green,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",Rs.,499,249,50% off,Westernwear-Women
744,altlife,ALTLIFE24,ALTLIFE24 - Westernwear-Women,solid skinny fit womens active wear tights - black,"Size:28,30,32,34,36",Rs.,999,499,50% off,Westernwear-Women
745,altlife,ALTLIFE25,ALTLIFE25 - Westernwear-Women,solid cotton round neck womens active wear t-shirt - lilac,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",Rs.,399,199,50% off,Westernwear-Women
746,altlife,ALTLIFE26,ALTLIFE26 - Westernwear-Women,printed polyester blend regular neck womens t-shirt - black,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",Rs.,599,299,50% off,Westernwear-Women
747,altlife,ALTLIFE27,ALTLIFE27 - Westernwear-Women,printed polyester blend regular neck womens t-shirt - black,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",Rs.,599,299,50% off,Westernwear-Women
748,altlife,ALTLIFE28,ALTLIFE28 - Westernwear-Women,solid polyester blend ankle length womens tights - wine,"Size:28,30,32,34,36",Rs.,1299,649,50% off,Westernwear-Women
749,altlife,ALTLIFE29,ALTLIFE29 - Westernwear-Women,regular fit thigh length cotton womens active wear shorts - black,"Size:28,30,32,34,36",Rs.,499,249,50% off,Westernwear-Women
750,altlife,ALTLIFE30,ALTLIFE30 - Westernwear-Women,solid polyester blend ankle length womens tights - old rose,"Size:28,30,32,34,36",Rs.,1299,649,50% off,Westernwear-Women
751,altlife,ALTLIFE31,ALTLIFE31 - Westernwear-Women,printed cotton round neck womens active wear t-shirt - berry,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",Rs.,399,199,50% off,Westernwear-Women
752,altlife,ALTLIFE32,ALTLIFE32 - Westernwear-Women,printed cotton round neck womens active wear t-shirt - fuschia,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",Rs.,399,199,50% off,Westernwear-Women
753,altlife,ALTLIFE33,ALTLIFE33 - Westernwear-Women,printed cotton regular neck womens t-shirt - white,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",Rs.,599,299,50% off,Westernwear-Women
754,altlife,ALTLIFE34,ALTLIFE34 - Westernwear-Women,printed cotton round neck womens active wear t-shirt - anthra,"Size:Large,Medium,Small,X-Large,X-Small",Rs.,399,199,50% off,Westernwear-Women
755,altlife,ALTLIFE35,ALTLIFE35 - Westernwear-Women,solid skinny fit cotton blend womens active wear tights - black,"Size:28,30,32,34,36",Rs.,999,499,50% off,Westernwear-Women
756,altlife,ALTLIFE36,ALTLIFE36 - Westernwear-Women,printed polyester blend regular neck womens t-shirt - purple,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",Rs.,599,299,50% off,Westernwear-Women
757,altlife,ALTLIFE37,ALTLIFE37 - Westernwear-Women,printed cotton round neck womens active wear t-shirt - mustard,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",Rs.,399,199,50% off,Westernwear-Women
758,altlife,ALTLIFE38,ALTLIFE38 - Westernwear-Women,solid cotton full length womens joggers - wine,"Size:28,30,32,34,36",Rs.,999,499,50% off,Westernwear-Women
759,altlife,ALTLIFE39,ALTLIFE39 - Westernwear-Women,regular fit thigh length cotton womens active wear shorts - blush,"Size:28,30,32,34,36",Rs.,499,249,50% off,Westernwear-Women
760,altlife,ALTLIFE40,ALTLIFE40 - Westernwear-Women,solid cotton stretch full length womens joggers - wine,"Size:28,30,32,34,36",Rs.,1299,649,50% off,Westernwear-Women
761,altlife,ALTLIFE41,ALTLIFE41 - Westernwear-Women,colour block cotton regular neck womens t-shirt - white,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",Rs.,499,249,50% off,Westernwear-Women
762,altlife,ALTLIFE42,ALTLIFE42 - Westernwear-Women,regular fit thigh length cotton womens active wear shorts - lime green,"Size:28,30,32,34,36",Rs.,499,249,50% off,Westernwear-Women
763,altlife,ALTLIFE43,ALTLIFE43 - Westernwear-Women,printed polyester blend regular neck womens t-shirt - grey,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",Rs.,599,299,50% off,Westernwear-Women
764,altlife,ALTLIFE44,ALTLIFE44 - Westernwear-Women,printed cotton stretch regular neck womens sweatshirt - black,"Size:Large,Medium,Small,X-Large,X-Small",Rs.,1299,649,50% off,Westernwear-Women
765,altlife,ALTLIFE45,ALTLIFE45 - Westernwear-Women,printed polyester blend regular neck womens t-shirt - old rose,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",Rs.,599,299,50% off,Westernwear-Women
766,altlife,ALTLIFE46,ALTLIFE46 - Westernwear-Women,printed cotton regular neck womens top and shorts - anthra melange,"Size:Large,Medium,Small,X-Large,XX-Large",Rs.,1299,649,50% off,Westernwear-Women
767,altlife,ALTLIFE47,ALTLIFE47 - Westernwear-Women,printed cotton blend ankle length womens active wear tights - black,"Size:28,30,32,34,36",Rs.,999,499,50% off,Westernwear-Women
768,altlife,ALTLIFE48,ALTLIFE48 - Westernwear-Women,solid cotton full length womens joggers - sage,"Size:28,30,32,34,36",Rs.,999,499,50% off,Westernwear-Women
769,altlife,ALTLIFE49,ALTLIFE49 - Westernwear-Women,solid polyester blend ankle length womens active wear joggers - blush,"Size:28,30,32,34,36",Rs.,1299,649,50% off,Westernwear-Women
